"","GEOID","NAME","total_popE","total_popM","incomeE","incomeM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","PIE","PIM","HispE","HispM","summary_est","summary_moe","geometry","Wpercent","Bpercent","Npercent","Apercent","PIpercent","Hpercent"
40.799179, 40.803629)),61.3469034213945,6.4963187527068,0,8.59679514941533,0,14.7466435686444
"37","31109002701","Census Tract 27.01; Lancaster County; Nebraska",3037,366,49250,9520,2034,319,177,157,0,10,98,63,7,15,440,148,3037,366,list(c(-96.66334, -96.66332, -96.654027, -96.644341, -96.64434, -96.644371, -96.653925, -96.655473, -96.657969, -96.66336, -96.66334, 40.773476, 40.777099, 40.777046, 40.776989, 40.772853, 40.769725, 40.769765, 40.769773, 40.769785, 40.769809, 40.773476)),66.9739874876523,5.82811985512018,0,3.22686862034903,0.230490615739216,14.4879815607507
"38","31109003608","Census Tract 36.08; Lancaster County; Nebraska",1303,141,77269,12866,1167,105,0,10,0,10,76,77,0,10,35,36,1303,141,list(c(-96.720555, -96.720177, -96.720485, -96.72031, -96.703746, -96.703053, -96.70168, -96.701544, -96.701532, -96.701508, -96.701507, -96.701501, -96.71752, -96.720514, -96.720518, -96.720524, -96.720555, 40.736764, 40.741185, 40.74603, 40.74612, 40.755055, 40.755671, 40.755672, 40.738504, 40.733757, 40.728138, 40.72792, 40.726478, 40.726515, 40.726378, 40.727345, 40.728778, 40.736764)),89.5625479662318,0,0,5.83269378357636,0,2.68610897927859
"39","31109003709","Census Tract 37.09; Lancaster County; Nebraska",5017,444,94940,4787,4355,428,241,173,36,41,66,66,0,15,175,117,5017,444,list(c(-96.663395, -96.663383, -96.663369, -96.663368, -96.656845, -96.652198, -96.6496, -96.646231, -96.644432, -96.644331, -96.644336, -96.652703, -96.663422, -96.663395, 40.74658, 40.750026, 40.755267, 40.755366, 40.755358, 40.755327, 40.755313, 40.755279, 40.754723, 40.748458, 40.740836, 40.740828, 40.740815, 40.74658)),86.8048634642217,4.80366753039665,0.71756029499701,1.31552720749452,0,3.48814032290213
"40","31109003604","Census Tract 36.04; Lancaster County; Nebraska",3560,311,125278,21604,3115,347,0,10,19,29,204,173,0,10,110,80,3560,311,list(c(-96.796794, -96.796793, -96.796726, -96.79655, -96.778027, -96.768445, -96.758837, -96.750578, -96.749349, -96.739816, -96.739818, -96.739868, -96.73584, -96.733954, -96.73032, -96.73026, -96.72756, -96.730335, -96.72771, -96.72512, -96.723999, -96.715492, -96.714909, -96.709928, -96.705107, -96.705027, -96.706774, -96.707691, -96.708721, -96.713436, -96.713995, -96.720806, -96.72075, -96.722097, -96.721184, -96.720492, -96.72031, -96.720485, -96.720177, -96.720555, -96.720524, -96.720518, 
-96.720514, -96.71752, -96.701501, -96.701507, -96.701508, -96.698326, -96.697987, -96.682519, -96.682509, -96.682505, -96.682496, -96.680986, -96.680972, -96.681469, -96.682335, -96.688173, -96.688484, -96.69021, -96.6999, -96.753864, -96.756246, -96.76111, -96.763504, -96.793793, -96.795673, -96.796855, -96.796794, 40.716924, 40.726632, 40.741128, 40.784667, 40.784639, 40.784626, 40.784607, 40.784598, 40.784597, 40.78458, 40.784496, 40.777649, 40.777607, 40.777587, 40.777551, 40.78456, 40.784571, 
40.787463, 40.788132, 40.788146, 40.787959, 40.785456, 40.784498, 40.78104, 40.774658, 40.77456, 40.773458, 40.771188, 40.77046, 40.770179, 40.77018, 40.770184, 40.755616, 40.755635, 40.748346, 40.746483, 40.74612, 40.74603, 40.741185, 40.736764, 40.728778, 40.727345, 40.726378, 40.726515, 40.726478, 40.72792, 40.728138, 40.726651, 40.726529, 40.726403, 40.711876, 40.704635, 40.701684, 40.697691, 40.697376, 40.697377, 40.697377, 40.697383, 40.697384, 40.697386, 40.697397, 40.697528, 40.697535, 40.697548, 
40.697554, 40.697634, 40.69764, 40.697643, 40.716924)),87.5,0,0.533707865168539,5.73033707865168,0,3.08988764044944
"41","31109010300","Census Tract 103; Lancaster County; Nebraska",4561,555,109934,12453,4283,545,0,10,18,26,7,15,0,10,47,29,4561,555,list(c(-96.91393, -96.913714, -96.913493, -96.911116, -96.910928, -96.910872, -96.910845, -96.910751, -96.863443, -96.853897, -96.84441, -96.834794, -96.824514, -96.79655, -96.796726, -96.796793, -96.796794, -96.796855, -96.795673, -96.793793, -96.763504, -96.76111, -96.756246, -96.753864, -96.6999, -96.69021, -96.690247, -96.690292, -96.690599, -96.685974, -96.685796, -96.686911, -96.686259, -96.684932, -96.760922, -96.798389, -96.836365, -96.888634, -96.89339, -96.898147, -96.902895, -96.912637, 
-96.912431, -96.912226, -96.912225, -96.912206, -96.913399, -96.913918, -96.91393, 40.625248, 40.658732, 40.697948, 40.697975, 40.741469, 40.755955, 40.763181, 40.784944, 40.784859, 40.784843, 40.784803, 40.784761, 40.784735, 40.784667, 40.741128, 40.726632, 40.716924, 40.697643, 40.69764, 40.697634, 40.697554, 40.697548, 40.697535, 40.697528, 40.697397, 40.697386, 40.695715, 40.693767, 40.679282, 40.679218, 40.679215, 40.610299, 40.581308, 40.523296, 40.523074, 40.523076, 40.523199, 40.52351, 40.523543, 
40.523563, 40.523583, 40.523625, 40.538118, 40.559957, 40.560044, 40.567179, 40.596208, 40.610728, 40.625248)),93.9048454286341,0,0.394650295987722,0.153475115106336,0,1.03047577285683
"42","31109000202","Census Tract 2.02; Lancaster County; Nebraska",3836,373,42623,12710,2964,332,101,73,34,38,226,203,0,10,376,146,3836,373,list(c(-96.653656, -96.653607, -96.653646, -96.653623, -96.652347, -96.645275, -96.644122, -96.644122, -96.644128, -96.644131, -96.644132, -96.644134, -96.653642, -96.653656, 40.838292, 40.841288, 40.846216, 40.851024, 40.851187, 40.851264, 40.851489, 40.851266, 40.8462, 40.842564, 40.84128, 40.835286, 40.835299, 40.838292)),77.2679874869656,2.63295099061522,0.886339937434828,5.89155370177268,0,9.80187695516163
"43","31109000400","Census Tract 4; Lancaster County; Nebraska",5891,737,46991,13453,3034,485,397,180,36,34,451,251,0,15,1179,485,5891,737,list(c(-96.698992, -96.696521, -96.682222, -96.672808, -96.67281, -96.67281, -96.672836, -96.672861, -96.672859, -96.672851, -96.677705, -96.678419, -96.682335, -96.685833, -96.687025, -96.695313, -96.696075, -96.697325, -96.698126, -96.698992, 40.827268, 40.828572, 40.836087, 40.841021, 40.838289, 40.837338, 40.831654, 40.828021, 40.827112, 40.823034, 40.823472, 40.823451, 40.823517, 40.823512, 40.824408, 40.824486, 40.823627, 40.82475, 40.825944, 40.827268)),51.502291631302,6.73909353250721,0.611101680529621,7.65574605330165,0,20.0135800373451
"44","31109000300","Census Tract 3; Lancaster County; Nebraska",4113,675,47053,6724,3018,712,129,122,9,15,220,136,0,10,468,300,4113,675,list(c(-96.67281, -96.672808, -96.658874, -96.653622, -96.653623, -96.653646, -96.653607, -96.653656, -96.653642, -96.657034, -96.658862, -96.660602, -96.67281, -96.67281, 40.838289, 40.841021, 40.84839, 40.85112, 40.851024, 40.846216, 40.841288, 40.838292, 40.835299, 40.835449, 40.836341, 40.837232, 40.837338, 40.838289)),73.3770970094821,3.13639679066375,0.218818380743982,5.34889375151957,0,11.3785557986871
"45","31109000900","Census Tract 9; Lancaster County; Nebraska",3270,453,45000,11046,2647,364,241,259,0,10,82,58,0,10,215,127,3270,453,list(c(-96.672861, -96.672836, -96.67281, -96.660602, -96.658862, -96.657034, -96.653642, -96.653725, -96.653663, -96.653663, -96.653628, -96.663319, -96.669481, -96.670192, -96.668872, -96.668881, -96.670203, -96.670208, -96.672851, -96.672859, -96.672861, 40.828021, 40.831654, 40.837338, 40.837232, 40.836341, 40.835449, 40.835299, 40.827957, 40.820804, 40.820699, 40.813528, 40.813535, 40.813542, 40.814515, 40.815531, 40.820789, 40.820786, 40.823109, 40.823034, 40.827112, 40.828021)),80.9480122324159,7.37003058103975,0,2.50764525993884,0,6.57492354740061
"46","31109003714","Census Tract 37.14; Lancaster County; Nebraska",5354,659,135553,11753,4973,671,35,32,9,15,146,132,0,15,119,110,5354,659,list(c(-96.644572, -96.644367, -96.644336, -96.644331, -96.644432, -96.644432, -96.644385, -96.644251, -96.640513, -96.61777, -96.60655, -96.606835, -96.606019, -96.606171, -96.612616, -96.615852, -96.625461, -96.625642, -96.628781, -96.629539, -96.634887, -96.636505, -96.637695, -96.644369, -96.644605, -96.644572, 40.727407, 40.727408, 40.740836, 40.748458, 40.754723, 40.754756, 40.756362, 40.75632, 40.754436, 40.742161, 40.735992, 40.734705, 40.733512, 40.72632, 40.726332, 40.726506, 40.726493, 
40.726356, 40.726351, 40.726111, 40.726101, 40.726141, 40.726174, 40.726328, 40.726328, 40.727407)),92.8838251774374,0.653716847217034,0.168098617855809,2.72693313410534,0,2.22263728053792
"47","31109010402","Census Tract 104.02; Lancaster County; Nebraska",5265,673,100063,17898,4991,674,6,9,64,71,38,31,0,15,76,62,5265,673,list(c(-96.686259, -96.591804, -96.591914, -96.591161, -96.591221, -96.572531, -96.57241, -96.572356, -96.572505, -96.57231, -96.5723, -96.572295, -96.572059, -96.568664, -96.567787, -96.567899, -96.56779, -96.56777, -96.567783, -96.567792, -96.568002, -96.567944, -96.56785, -96.567835, -96.558956, -96.541792, -96.463764, -96.463807, -96.463815, -96.463821, -96.463791, -96.463838, -96.46384, -96.463845, -96.463807, -96.463795, -96.463783, -96.463758, -96.463745, -96.463738, -96.463699, -96.46368, 
-96.463655, -96.463656, -96.463667, -96.463642, -96.463655, -96.463644, -96.463632, -96.477861, -96.501774, -96.572196, -96.628978, -96.633443, -96.657387, -96.671541, -96.684932, -96.686259, 40.581308, 40.581675, 40.596147, 40.610991, 40.618235, 40.618218, 40.639942, 40.64717, 40.668799, 40.676044, 40.683287, 40.684445, 40.697215, 40.69721, 40.697209, 40.704448, 40.72617, 40.729372, 40.72949, 40.733405, 40.740638, 40.755123, 40.780132, 40.784112, 40.784102, 40.784082, 40.78396, 40.754956, 40.747743, 
40.743452, 40.704206, 40.696964, 40.68247, 40.653488, 40.638989, 40.63174, 40.624525, 40.615038, 40.609996, 40.606516, 40.581007, 40.566507, 40.562884, 40.55927, 40.552005, 40.544609, 40.537501, 40.530273, 40.523013, 40.523159, 40.523392, 40.523828, 40.523569, 40.523529, 40.523475, 40.523405, 40.523296, 40.581308)),94.7958214624881,0.113960113960114,1.21557454890788,0.721747388414055,0,1.44349477682811
"48","31109003004","Census Tract 30.04; Lancaster County; Nebraska",3504,636,75189,15096,2593,633,308,360,54,65,321,175,0,10,161,147,3504,636,list(c(-96.701095, -96.697505, -96.685559, -96.682128, -96.681983, -96.68187, -96.68192, -96.685823, -96.688262, -96.689357, -96.690724, -96.691971, -96.696938, -96.698211, -96.701086, -96.701095, 40.870715, 40.872845, 40.883921, 40.88643, 40.886522, 40.874649, 40.865663, 40.865344, 40.866138, 40.866646, 40.866833, 40.866859, 40.867155, 40.868699, 40.868201, 40.870715)),74.0011415525114,8.78995433789954,1.54109589041096,9.16095890410959,0,4.59474885844749
"49","31109010204","Census Tract 102.04; Lancaster County; Nebraska",5261,550,69208,16124,3269,511,165,153,12,20,676,215,0,15,720,281,5261,550,list(c(-96.720209, -96.720188, -96.720169, -96.720047, -96.720044, -96.719893, -96.700911, -96.701024, -96.701035, -96.69636, -96.691394, -96.687616, -96.682519, -96.682128, -96.685559, -96.697505, -96.701095, -96.710665, -96.716086, -96.719559, -96.720899, -96.720209, 40.871675, 40.873559, 40.875354, 40.886168, 40.886359, 40.900716, 40.900662, 40.894056, 40.893434, 40.893402, 40.893367, 40.893341, 40.893306, 40.88643, 40.883921, 40.872845, 40.870715, 40.86565, 40.862207, 40.869914, 40.871169, 40.871675
)),62.1364759551416,3.13628587720966,0.22809351834252,12.849268199962,0,13.6856111005512
"50","31109003722","Census Tract 37.22; Lancaster County; Nebraska",1764,299,44730,21599,1588,304,0,10,1,3,64,99,0,10,111,106,1764,299,list(c(-96.644455, -96.644101, -96.644172, -96.634159, -96.632753, -96.629877, -96.62515, -96.625222, -96.625272, -96.628785, -96.637154, -96.644226, -96.644371, -96.64434, -96.644341, -96.644258, -96.644455, 40.781071, 40.78385, 40.788204, 40.78775, 40.787194, 40.784301, 40.784285, 40.77715, 40.769693, 40.769746, 40.769711, 40.76974, 40.769725, 40.772853, 40.776989, 40.776988, 40.781071)),90.0226757369615,0,0.0566893424036281,3.6281179138322,0,6.29251700680272
"51","31109001302","Census Tract 13.02; Lancaster County; Nebraska",3150,299,86250,15853,2471,302,31,30,5,9,230,177,0,10,314,163,3150,299,list(c(-96.644161, -96.644139, -96.636389, -96.634598, -96.631664, -96.62514, -96.625139, -96.62515, -96.629877, -96.632753, -96.634159, -96.644172, -96.644161, 40.79163, 40.798919, 40.798985, 40.799, 40.798948, 40.798779, 40.791551, 40.784285, 40.784301, 40.787194, 40.78775, 40.788204, 40.79163)),78.4444444444445,0.984126984126984,0.158730158730159,7.3015873015873,0,9.96825396825397
"52","31109001500","Census Tract 15; Lancaster County; Nebraska",4573,559,62436,10425,3735,481,54,66,79,83,103,75,8,14,279,145,4573,559,list(c(-96.675385, -96.674546, -96.67285, -96.663282, -96.653666, -96.644139, -96.644161, -96.644172, -96.644101, -96.648137, -96.650072, -96.653825, -96.65521, -96.656725, -96.660045, -96.66328, -96.667692, -96.668495, -96.672062, -96.676283, -96.675385, 40.798839, 40.798974, 40.798941, 40.798943, 40.798932, 40.798919, 40.79163, 40.788204, 40.78385, 40.784378, 40.785906, 40.787711, 40.787697, 40.787192, 40.787556, 40.789389, 40.791663, 40.79212, 40.796937, 40.798814, 40.798839)),81.6750492018369,1.18084408484583,1.72753116116335,2.25235075442817,0.174939864421605,6.10102777170348
"53","31109001600","Census Tract 16; Lancaster County; Nebraska",5439,608,66314,6640,4705,525,360,348,0,15,104,125,0,15,147,81,5439,608,list(c(-96.685994, -96.68245, -96.682413, -96.682407, -96.682406, -96.680277, -96.672782, -96.669481, -96.663319, -96.663253, -96.663267, -96.663282, -96.67285, -96.674546, -96.675385, -96.680079, -96.682258, -96.683465, -96.686434, -96.685994, 40.805976, 40.806209, 40.812419, 40.813471, 40.813583, 40.813528, 40.813537, 40.813542, 40.813535, 40.80619, 40.802564, 40.798943, 40.798941, 40.798974, 40.798839, 40.802009, 40.802424, 40.802909, 40.805575, 40.805976)),86.5048722191579,6.6188637617209,0,1.91211619783048,0,2.7027027027027
"54","31109002400","Census Tract 24; Lancaster County; Nebraska",3157,478,139250,22163,2987,467,13,13,10,15,9,15,0,10,77,74,3157,478,list(c(-96.692066, -96.692058, -96.691667, -96.687403, -96.687396, -96.687262, -96.687224, -96.682537, -96.682402, -96.67414, -96.672831, -96.672819, -96.672832, -96.672844, -96.675699, -96.692075, -96.692066, 40.780937, 40.784456, 40.784455, 40.784443, 40.785349, 40.788069, 40.79173, 40.791716, 40.791686, 40.791673, 40.791671, 40.786228, 40.78004, 40.777121, 40.777137, 40.77731, 40.780937)),94.6151409566044,0.411783338612607,0.31675641431739,0.285080772885651,0,2.4390243902439
"55","31109002500","Census Tract 25; Lancaster County; Nebraska",5504,563,69487,6683,4950,614,121,155,0,15,34,40,0,15,309,202,5504,563,list(c(-96.67661, -96.676283, -96.672062, -96.668495, -96.667692, -96.66328, -96.660045, -96.656725, -96.65521, -96.653825, -96.650072, -96.648137, -96.644101, -96.644455, -96.644258, -96.644341, -96.654027, -96.66332, -96.672844, -96.672832, -96.672819, -96.672831, -96.67414, -96.674492, -96.676847, -96.67661, 40.798853, 40.798814, 40.796937, 40.79212, 40.791663, 40.789389, 40.787556, 40.787192, 40.787697, 40.787711, 40.785906, 40.784378, 40.78385, 40.781071, 40.776988, 40.776989, 40.777046, 40.777099, 
40.777121, 40.78004, 40.786228, 40.791671, 40.791673, 40.795296, 40.796601, 40.798853)),89.9345930232558,2.1984011627907,0,0.617732558139535,0,5.6140988372093
"56","31109002702","Census Tract 27.02; Lancaster County; Nebraska",5724,473,80365,17511,4568,364,206,241,5,9,59,47,0,15,340,215,5724,473,list(c(-96.683025, -96.681301, -96.675699, -96.672844, -96.66332, -96.66334, -96.66336, -96.657969, -96.655473, -96.653925, -96.644371, -96.644346, -96.644347, -96.644385, -96.644432, -96.645949, -96.653717, -96.662813, -96.663304, -96.667619, -96.669677, -96.672874, -96.682822, -96.683025, 40.769568, 40.769467, 40.777137, 40.777121, 40.777099, 40.773476, 40.769809, 40.769785, 40.769773, 40.769765, 40.769725, 40.766113, 40.762936, 40.756362, 40.754756, 40.756367, 40.758932, 40.761836, 40.762134, 
40.765672, 40.76661, 40.76709, 40.768125, 40.769568)),79.8043326345213,3.59888190076869,0.0873515024458421,1.03074772886094,0,5.93990216631726
"57","31109000600","Census Tract 6; Lancaster County; Nebraska",5863,210,42021,2107,4801,275,275,109,34,36,271,144,0,15,303,86,5863,210,list(c(-96.708428, -96.707181, -96.702163, -96.698992, -96.698126, -96.697325, -96.696075, -96.693245, -96.692585, -96.692282, -96.69385, -96.696732, -96.698174, -96.701134, -96.702569, -96.704516, -96.707123, -96.707489, -96.708517, -96.708428, 40.821712, 40.822934, 40.825625, 40.827268, 40.825944, 40.82475, 40.823627, 40.821627, 40.820764, 40.818694, 40.815809, 40.815823, 40.816929, 40.81693, 40.816939, 40.816968, 40.816901, 40.817737, 40.819299, 40.821712)),81.8864062766502,4.69043151969981,0.579907896981068,4.62220706123145,0,5.16800272897834
"58","31109983200","Census Tract 9832; Lancaster County; Nebraska",104,23,NA,NA,39,25,20,20,7,13,0,10,0,10,23,24,104,23,list(c(-96.787243, -96.787003, -96.787002, -96.7868, -96.784589, -96.782939, -96.781455, -96.780698, -96.776317, -96.764827, -96.764877, -96.760608, -96.747139, -96.745066, -96.74371, -96.743758, -96.743622, -96.742672, -96.739726, -96.742946, -96.745845, -96.747707, -96.753703, -96.755406, -96.757382, -96.757518, -96.757989, -96.761083, -96.763544, -96.764953, -96.766926, -96.766827, -96.76737, -96.769723, -96.774713, -96.779084, -96.779823, -96.779872, -96.787305, -96.787243, 40.852619, 40.871675, 
40.8718, 40.875998, 40.878577, 40.879446, 40.881103, 40.880807, 40.879935, 40.879393, 40.873444, 40.871763, 40.863332, 40.861344, 40.857817, 40.848259, 40.845306, 40.842552, 40.839133, 40.835753, 40.83182, 40.832751, 40.832925, 40.832228, 40.830238, 40.826718, 40.825296, 40.8239, 40.824029, 40.824481, 40.826988, 40.837003, 40.839871, 40.841664, 40.841717, 40.843767, 40.844707, 40.846883, 40.846917, 40.852619)),37.5,19.2307692307692,6.73076923076923,0,0,22.1153846153846
"59","31109003102","Census Tract 31.02; Lancaster County; Nebraska",6078,1168,77037,8934,5359,1176,333,217,24,33,45,62,0,15,200,174,6078,1168,list(c(-96.764827, -96.75907, -96.758828, -96.752876, -96.747285, -96.74398, -96.738978, -96.722759, -96.720899, -96.719559, -96.716086, -96.72097, -96.728741, -96.732825, -96.739452, -96.739726, -96.742672, -96.743622, -96.743758, -96.74371, -96.745066, -96.747139, -96.760608, -96.764877, -96.764827, 40.879393, 40.879358, 40.879357, 40.879356, 40.87893, 40.878401, 40.877176, 40.872073, 40.871169, 40.869914, 40.862207, 40.857832, 40.850069, 40.845989, 40.839389, 40.839133, 40.842552, 40.845306, 40.848259, 
40.857817, 40.861344, 40.863332, 40.871763, 40.873444, 40.879393)),88.1704508061862,5.47877591312932,0.394866732477789,0.740375123395854,0,3.29055610398157
"60","31109003718","Census Tract 37.18; Lancaster County; Nebraska",3677,686,130554,24514,3248,692,45,62,0,10,202,132,0,10,156,135,3677,686,list(c(-96.606156, -96.60606, -96.606008, -96.605666, -96.606066, -96.606066, -96.606101, -96.605931, -96.606088, -96.591142, -96.586778, -96.582205, -96.580294, -96.577373, -96.576256, -96.572544, -96.567713, -96.567835, -96.56785, -96.567944, -96.586895, -96.587068, -96.587068, -96.588113, -96.603159, -96.606104, -96.606156, 40.769739, 40.779126, 40.784233, 40.784231, 40.791291, 40.791509, 40.798831, 40.808122, 40.813496, 40.813311, 40.813273, 40.813229, 40.81321, 40.813183, 40.81317, 40.813124, 
40.813065, 40.784112, 40.780132, 40.755123, 40.755191, 40.755191, 40.755343, 40.755315, 40.755244, 40.755248, 40.769739)),88.3328800652706,1.22382376937721,0,5.49360892031547,0,4.24258906717433
"61","31109002900","Census Tract 29; Lancaster County; Nebraska",5395,473,52306,12771,3912,529,567,360,0,15,205,142,0,15,507,244,5395,473,list(c(-96.682073, -96.681983, -96.68192, -96.68187, -96.681983, -96.678635, -96.67157, -96.666515, -96.66317, -96.662795, -96.650034, -96.644875, -96.643969, -96.605367, -96.605146, -96.60378, -96.60513, -96.605346, -96.605354, -96.605404, -96.605596, -96.605492, -96.603584, -96.602891, -96.60478, -96.605493, -96.60689, -96.61241, -96.617262, -96.618091, -96.619472, -96.621185, -96.622311, -96.624707, -96.629451, -96.63282, -96.635719, -96.640069, -96.643224, -96.642124, -96.653622, -96.658874, 
-96.672808, -96.682222, -96.682073, 40.842595, 40.857005, 40.865663, 40.874649, 40.886522, 40.888672, 40.893208, 40.896144, 40.89694, 40.896989, 40.897021, 40.897034, 40.897036, 40.897127, 40.893252, 40.890488, 40.888571, 40.885571, 40.885144, 40.881954, 40.878335, 40.878053, 40.87771, 40.877121, 40.876138, 40.875765, 40.875027, 40.872177, 40.869002, 40.86859, 40.868178, 40.868103, 40.868253, 40.868826, 40.869167, 40.868333, 40.866582, 40.860447, 40.857564, 40.857116, 40.85112, 40.84839, 40.841021, 
40.836087, 40.842595)),72.5115848007414,10.5097312326228,0,3.79981464318814,0,9.39759036144578
"62","31109003605","Census Tract 36.05; Lancaster County; Nebraska",4178,623,94427,14473,3556,594,158,127,4,7,37,41,0,10,187,95,4178,623,list(c(-96.722097, -96.72075, -96.720806, -96.713995, -96.713436, -96.708721, -96.707691, -96.706774, -96.705027, -96.704968, -96.704557, -96.7048, -96.707247, -96.701491, -96.701542, -96.698632, -96.682822, -96.682759, -96.682546, -96.68252, -96.682566, -96.69417, -96.697616, -96.70168, -96.703053, -96.703746, -96.72031, -96.720492, -96.721184, -96.722097, 40.755635, 40.755616, 40.770184, 40.77018, 40.770179, 40.77046, 40.771188, 40.773458, 40.77456, 40.774468, 40.772684, 40.771888, 40.768389, 40.767671, 
40.771511, 40.770475, 40.768125, 40.767945, 40.76726, 40.763938, 40.755482, 40.755598, 40.755632, 40.755672, 40.755671, 40.755055, 40.74612, 40.746483, 40.748346, 40.755635)),85.1124940162757,3.78171373863092,0.0957395883197702,0.885591191957875,0,4.47582575394926
"63","31109003715","Census Tract 37.15; Lancaster County; Nebraska",2233,210,126063,11476,2051,224,92,86,9,13,13,19,0,10,42,31,2233,210,list(c(-96.663428, -96.663428, -96.663422, -96.652703, -96.644336, -96.644367, -96.644572, -96.644605, -96.647459, -96.649218, -96.653916, -96.663107, -96.663444, -96.663428, 40.732911, 40.732964, 40.740815, 40.740828, 40.740836, 40.727408, 40.727407, 40.726328, 40.72633, 40.726331, 40.726333, 40.726318, 40.726317, 40.732911)),91.8495297805643,4.12001791312136,0.403045230631438,0.58217644424541,0,1.88087774294671
"64","31109003708","Census Tract 37.08; Lancaster County; Nebraska",3756,332,92500,19483,3271,292,35,31,5,8,71,95,0,10,249,142,3756,332,list(c(-96.682566, -96.677218, -96.676996, -96.663368, -96.663369, -96.663383, -96.663395, -96.663422, -96.673746, -96.677378, -96.682528, -96.682524, -96.682566, 40.755482, 40.755433, 40.755431, 40.755366, 40.755267, 40.750026, 40.74658, 40.740815, 40.740884, 40.740827, 40.739568, 40.744981, 40.755482)),87.087326943557,0.931842385516507,0.133120340788072,1.89030883919063,0,6.62939297124601
"65","31109003726","Census Tract 37.26; Lancaster County; Nebraska",2882,498,110536,31331,2311,403,56,83,0,10,400,291,0,10,17,25,2882,498,list(c(-96.682519, -96.672972, -96.663444, -96.663107, -96.653916, -96.649218, -96.647459, -96.644605, -96.644369, -96.644374, -96.644379, -96.644383, -96.644389, -96.644398, -96.644407, -96.644419, -96.644426, -96.644407, -96.680972, -96.680986, -96.682496, -96.682505, -96.682509, -96.682519, 40.726403, 40.726559, 40.726317, 40.726318, 40.726333, 40.726331, 40.72633, 40.726328, 40.726328, 40.725352, 40.724503, 40.723592, 40.722614, 40.720839, 40.71908, 40.716743, 40.715441, 40.697333, 40.697376, 
40.697691, 40.701684, 40.704635, 40.711876, 40.726403)),80.1873698820264,1.94309507286607,0,13.8792505204719,0,0.589868147120056
"66","31109003727","Census Tract 37.27; Lancaster County; Nebraska",2567,324,123350,5910,2271,362,107,109,0,10,56,82,0,10,116,135,2567,324,list(c(-96.606034, -96.605949, -96.601174, -96.586887, -96.57422, -96.56763, -96.56765, -96.567696, -96.567713, -96.572544, -96.576256, -96.577373, -96.580294, -96.582205, -96.586778, -96.591142, -96.606088, -96.606034, 40.820713, 40.828009, 40.827975, 40.82784, 40.827616, 40.827493, 40.823887, 40.820281, 40.813065, 40.813124, 40.81317, 40.813183, 40.81321, 40.813229, 40.813273, 40.813311, 40.813496, 40.820713)),88.4690299961044,4.16828983248929,0,2.18153486560187,0,4.5188936501753
"67","31109003005","Census Tract 30.05; Lancaster County; Nebraska",4716,500,64386,8720,3430,593,90,76,0,10,926,311,0,10,34,43,4716,500,list(c(-96.716086, -96.710665, -96.701095, -96.701086, -96.698211, -96.696938, -96.691971, -96.690724, -96.689357, -96.688262, -96.685823, -96.68192, -96.681983, -96.69105, -96.691527, -96.700866, -96.701075, -96.707933, -96.710676, -96.713168, -96.716086, 40.862207, 40.86565, 40.870715, 40.868201, 40.868699, 40.867155, 40.866859, 40.866833, 40.866646, 40.866138, 40.865344, 40.865663, 40.857005, 40.85719, 40.8572, 40.857395, 40.857282, 40.857305, 40.855711, 40.855151, 40.862207)),72.7311280746395,1.90839694656489,0,19.6352841391009,0,0.720949957591179
"68","31109003402","Census Tract 34.02; Lancaster County; Nebraska",6263,861,53673,14451,4878,885,355,285,0,15,130,147,0,15,376,318,6263,861,list(c(-96.753283, -96.735648, -96.733859, -96.733667, -96.733089, -96.723116, -96.723505, -96.724359, -96.724149, -96.72527, -96.723627, -96.723376, -96.72512, -96.72771, -96.730335, -96.735756, -96.738015, -96.73872, -96.739816, -96.749349, -96.749352, -96.74936, -96.749368, -96.748885, -96.748435, -96.744743, -96.748038, -96.749383, -96.750029, -96.753283, 40.809953, 40.811798, 40.812916, 40.813079, 40.813774, 40.813711, 40.807466, 40.80658, 40.804399, 40.802473, 40.799113, 40.797718, 40.788146, 
40.788132, 40.787463, 40.785532, 40.784766, 40.784628, 40.78458, 40.784597, 40.786549, 40.791901, 40.79923, 40.800651, 40.801014, 40.802668, 40.803708, 40.804516, 40.805133, 40.809953)),77.885997125978,5.66821012294428,0,2.07568258023312,0,6.00351269359732
"69","31109010203","Census Tract 102.03; Lancaster County; Nebraska",1883,649,105208,64538,1731,646,0,10,0,10,70,87,0,10,82,78,1883,649,list(c(-96.758988, -96.75833, -96.758383, -96.748758, -96.739127, -96.719893, -96.720044, -96.720047, -96.720169, -96.720188, -96.720209, -96.720899, -96.722759, -96.738978, -96.74398, -96.747285, -96.752876, -96.758828, -96.75895, -96.758988, 40.880743, 40.883284, 40.900813, 40.900784, 40.900755, 40.900716, 40.886359, 40.886168, 40.875354, 40.873559, 40.871675, 40.871169, 40.872073, 40.877176, 40.878401, 40.87893, 40.879356, 40.879357, 40.880285, 40.880743)),91.9277748274031,0,0,3.71747211895911,0,4.35475305363781
